"Date","HBName","BNFcompound","StandardisedQuantityPrescribedPerMonth","month"
2024-01-01,"Western Isles","Tramadol",59.8162796631794,1
2024-02-01,"Western Isles","Tramadol",57.3781576932891,2
2024-03-01,"Western Isles","Tramadol",64.5126307731564,3
2024-04-01,"Western Isles","Tramadol",55.4146465935187,4
2024-05-01,"Western Isles","Tramadol",72.3016075529472,5
2024-06-01,"Western Isles","Tramadol",49.7575912222506,6
2024-07-01,"Western Isles","Tramadol",76.5884154120949,7
2024-08-01,"Western Isles","Tramadol",57.4834141362592,8
2024-09-01,"Western Isles","Tramadol",65.170961980097,9
2024-10-01,"Western Isles","Tramadol",53.9467976524624,10
2024-11-01,"Western Isles","Tramadol",64.5968359275325,11
2024-12-01,"Western Isles","Tramadol",61.274559836693,12
2019-01-01,"Ayrshire and Arran","Trimethoprim",17.6258305100161,1
2019-02-01,"Ayrshire and Arran","Trimethoprim",15.5809818322381,2
2019-03-01,"Ayrshire and Arran","Trimethoprim",16.9418313285886,3
2019-04-01,"Ayrshire and Arran","Trimethoprim",15.8855453739285,4
2019-05-01,"Ayrshire and Arran","Trimethoprim",16.9169467245731,5
2019-06-01,"Ayrshire and Arran","Trimethoprim",15.4391505036495,6
2019-07-01,"Ayrshire and Arran","Trimethoprim",17.5529229859706,7
2019-08-01,"Ayrshire and Arran","Trimethoprim",17.5958707564974,8
2019-09-01,"Ayrshire and Arran","Trimethoprim",16.2927033356829,9
2019-10-01,"Ayrshire and Arran","Trimethoprim",18.5932194911208,10
2019-11-01,"Ayrshire and Arran","Trimethoprim",17.2654403237909,11
2019-12-01,"Ayrshire and Arran","Trimethoprim",17.2197639782624,12
2020-01-01,"Ayrshire and Arran","Trimethoprim",17.2339525682712,1
2020-02-01,"Ayrshire and Arran","Trimethoprim",16.1634234521021,2
2020-03-01,"Ayrshire and Arran","Trimethoprim",16.6246071988904,3
2020-04-01,"Ayrshire and Arran","Trimethoprim",15.0903294754315,4
2020-05-01,"Ayrshire and Arran","Trimethoprim",16.0844039200528,5
2020-06-01,"Ayrshire and Arran","Trimethoprim",15.0662088724164,6
2020-07-01,"Ayrshire and Arran","Trimethoprim",16.9195661565747,7
2020-08-01,"Ayrshire and Arran","Trimethoprim",16.5092976193183,8
2020-09-01,"Ayrshire and Arran","Trimethoprim",16.641633506901,9
2020-10-01,"Ayrshire and Arran","Trimethoprim",16.5789308533618,10
2020-11-01,"Ayrshire and Arran","Trimethoprim",16.4087769162555,11
2020-12-01,"Ayrshire and Arran","Trimethoprim",18.6414061256509,12
2021-01-01,"Ayrshire and Arran","Trimethoprim",15.5755792537347,1
2021-02-01,"Ayrshire and Arran","Trimethoprim",13.9873848882421,2
2021-03-01,"Ayrshire and Arran","Trimethoprim",16.822374315014,3
2021-04-01,"Ayrshire and Arran","Trimethoprim",14.9076786648173,4
2021-05-01,"Ayrshire and Arran","Trimethoprim",14.5801950931126,5
2021-06-01,"Ayrshire and Arran","Trimethoprim",15.2349985220219,6
2021-07-01,"Ayrshire and Arran","Trimethoprim",16.8437663430274,7
2021-08-01,"Ayrshire and Arran","Trimethoprim",17.0278360126424,8
2021-09-01,"Ayrshire and Arran","Trimethoprim",17.2951272198095,9
2021-10-01,"Ayrshire and Arran","Trimethoprim",17.1268832852043,10
2021-11-01,"Ayrshire and Arran","Trimethoprim",17.355265012847,11
2021-12-01,"Ayrshire and Arran","Trimethoprim",17.734427795084,12
2022-01-01,"Ayrshire and Arran","Trimethoprim",16.6965870074354,1
2022-02-01,"Ayrshire and Arran","Trimethoprim",15.80794470088,2
2022-03-01,"Ayrshire and Arran","Trimethoprim",17.2170899747607,3
2022-04-01,"Ayrshire and Arran","Trimethoprim",15.0522385684076,4
2022-05-01,"Ayrshire and Arran","Trimethoprim",17.2729166192956,5
2022-06-01,"Ayrshire and Arran","Trimethoprim",15.7436049023398,6
2022-07-01,"Ayrshire and Arran","Trimethoprim",16.152072580095,7
2022-08-01,"Ayrshire and Arran","Trimethoprim",17.4594420064122,8
2022-09-01,"Ayrshire and Arran","Trimethoprim",16.3594442802247,9
2022-10-01,"Ayrshire and Arran","Trimethoprim",17.5378612519612,10
2022-11-01,"Ayrshire and Arran","Trimethoprim",17.4763045999227,11
2022-12-01,"Ayrshire and Arran","Trimethoprim",17.859123672662,12
2023-01-01,"Ayrshire and Arran","Trimethoprim",17.4444348439028,1
2023-02-01,"Ayrshire and Arran","Trimethoprim",16.6666272539166,2
2023-03-01,"Ayrshire and Arran","Trimethoprim",17.9380886332113,3
2023-04-01,"Ayrshire and Arran","Trimethoprim",15.4725482616703,4
2023-05-01,"Ayrshire and Arran","Trimethoprim",16.7687305304805,5
2023-06-01,"Ayrshire and Arran","Trimethoprim",16.430332658769,6
2023-07-01,"Ayrshire and Arran","Trimethoprim",17.8012778826258,7
2023-08-01,"Ayrshire and Arran","Trimethoprim",18.6987607721867,8
2023-09-01,"Ayrshire and Arran","Trimethoprim",16.9124991473203,9
2023-10-01,"Ayrshire and Arran","Trimethoprim",17.5405625412129,10
2023-11-01,"Ayrshire and Arran","Trimethoprim",18.1143545783215,11
2023-12-01,"Ayrshire and Arran","Trimethoprim",16.8266308920166,12
2024-01-01,"Ayrshire and Arran","Trimethoprim",18.2471816094045,1
2024-02-01,"Ayrshire and Arran","Trimethoprim",17.5937424679961,2
2024-03-01,"Ayrshire and Arran","Trimethoprim",18.0043384342527,3
2024-04-01,"Ayrshire and Arran","Trimethoprim",16.5927374428705,4
2024-05-01,"Ayrshire and Arran","Trimethoprim",17.5210532299507,5
2024-06-01,"Ayrshire and Arran","Trimethoprim",17.2653857522909,6
2024-07-01,"Ayrshire and Arran","Trimethoprim",19.1315673389572,7
2024-08-01,"Ayrshire and Arran","Trimethoprim",18.6200550262625,8
2024-09-01,"Ayrshire and Arran","Trimethoprim",17.2828486323018,9
2024-10-01,"Ayrshire and Arran","Trimethoprim",19.1478023602174,10
2024-11-01,"Ayrshire and Arran","Trimethoprim",18.0462766320289,11
2024-12-01,"Ayrshire and Arran","Trimethoprim",18.5020919075013,12
2019-01-01,"Borders","Trimethoprim",14.7701925409988,1
2019-02-01,"Borders","Trimethoprim",13.9109087535504,2
2019-03-01,"Borders","Trimethoprim",13.820647131867,3
2019-04-01,"Borders","Trimethoprim",14.3171716883376,4
2019-05-01,"Borders","Trimethoprim",14.2812040592039,5
2019-06-01,"Borders","Trimethoprim",14.1327091332087,6
2019-07-01,"Borders","Trimethoprim",15.8113697672095,7
2019-08-01,"Borders","Trimethoprim",16.2835733554087,8
2019-09-01,"Borders","Trimethoprim",15.85144798253,9
2019-10-01,"Borders","Trimethoprim",16.6562665030044,10
2019-11-01,"Borders","Trimethoprim",13.1588427558055,11
2019-12-01,"Borders","Trimethoprim",15.9685996888515,12
2020-01-01,"Borders","Trimethoprim",14.6794170960421,1
2020-02-01,"Borders","Trimethoprim",14.9786335155503,2
2020-03-01,"Borders","Trimethoprim",14.4076045844454,3
2020-04-01,"Borders","Trimethoprim",14.5288668769536,4
2020-05-01,"Borders","Trimethoprim",12.7445299230692,5
2020-06-01,"Borders","Trimethoprim",14.1979646889228,6
2020-07-01,"Borders","Trimethoprim",14.3260779584089,7
2020-08-01,"Borders","Trimethoprim",14.1154104163396,8
2020-09-01,"Borders","Trimethoprim",13.9237543353839,9
2020-10-01,"Borders","Trimethoprim",14.1116423790018,10
2020-11-01,"Borders","Trimethoprim",14.5439390263049,11
2020-12-01,"Borders","Trimethoprim",15.13654853489,12
2021-01-01,"Borders","Trimethoprim",13.0944435722136,1
2021-02-01,"Borders","Trimethoprim",11.025448524899,2
2021-03-01,"Borders","Trimethoprim",13.8245864436293,3
2021-04-01,"Borders","Trimethoprim",13.1293835548007,4
2021-05-01,"Borders","Trimethoprim",13.0581333942309,5
2021-06-01,"Borders","Trimethoprim",13.0761172087978,6
2021-07-01,"Borders","Trimethoprim",13.8752836732655,7
2021-08-01,"Borders","Trimethoprim",15.1759416525127,8
2021-09-01,"Borders","Trimethoprim",15.5270542226282,9
2021-10-01,"Borders","Trimethoprim",14.7640266617187,10
2021-11-01,"Borders","Trimethoprim",15.5952214435579,11
2021-12-01,"Borders","Trimethoprim",14.9337596163453,12
2022-01-01,"Borders","Trimethoprim",14.0486133908054,1
2022-02-01,"Borders","Trimethoprim",14.0172701711317,2
2022-03-01,"Borders","Trimethoprim",15.1536759773347,3
2022-04-01,"Borders","Trimethoprim",14.6287198664059,4
2022-05-01,"Borders","Trimethoprim",15.4451850477427,5
2022-06-01,"Borders","Trimethoprim",14.3901345931519,6
2022-07-01,"Borders","Trimethoprim",14.2714414170104,7
2022-08-01,"Borders","Trimethoprim",17.010119463911,8
2022-09-01,"Borders","Trimethoprim",16.5473359690564,9
2022-10-01,"Borders","Trimethoprim",14.9431797096899,10
2022-11-01,"Borders","Trimethoprim",16.0490986683414,11
2022-12-01,"Borders","Trimethoprim",16.1715598818206,12
2023-01-01,"Borders","Trimethoprim",14.5185904114868,1
2023-02-01,"Borders","Trimethoprim",13.6795170061231,2
2023-03-01,"Borders","Trimethoprim",16.1996488874299,3
2023-04-01,"Borders","Trimethoprim",13.5587685368882,4
2023-05-01,"Borders","Trimethoprim",16.851690621298,5
2023-06-01,"Borders","Trimethoprim",14.9303341278564,6
2023-07-01,"Borders","Trimethoprim",14.6216976150036,7
2023-08-01,"Borders","Trimethoprim",16.5218160798139,8
2023-09-01,"Borders","Trimethoprim",16.681015657337,9
2023-10-01,"Borders","Trimethoprim",15.5912821317957,10
2023-11-01,"Borders","Trimethoprim",15.8918687466994,11
2023-12-01,"Borders","Trimethoprim",15.8348343633587,12
2024-01-01,"Borders","Trimethoprim",15.9167035382442,1
2024-02-01,"Borders","Trimethoprim",14.8875155217447,2
2024-03-01,"Borders","Trimethoprim",14.7986240954569,3
2024-04-01,"Borders","Trimethoprim",14.0335412414541,4
2024-05-01,"Borders","Trimethoprim",15.4700198392875,5
2024-06-01,"Borders","Trimethoprim",14.6684555328776,6
2024-07-01,"Borders","Trimethoprim",15.7740319426802,7
2024-08-01,"Borders","Trimethoprim",16.0512395986469,8
2024-09-01,"Borders","Trimethoprim",16.7804404607282,9
2024-10-01,"Borders","Trimethoprim",15.7397770577908,10
2024-11-01,"Borders","Trimethoprim",15.4784122860854,11
2024-12-01,"Borders","Trimethoprim",15.2173900632288,12
2019-01-01,"Dumfries and Galloway","Trimethoprim",18.3649948099057,1
2019-02-01,"Dumfries and Galloway","Trimethoprim",17.3683598161224,2
2019-03-01,"Dumfries and Galloway","Trimethoprim",18.434393785575,3
2019-04-01,"Dumfries and Galloway","Trimethoprim",18.5907125828419,4
2019-05-01,"Dumfries and Galloway","Trimethoprim",18.1103950175094,5
2019-06-01,"Dumfries and Galloway","Trimethoprim",17.6076288683313,6
2019-07-01,"Dumfries and Galloway","Trimethoprim",18.3081889422474,7
2019-08-01,"Dumfries and Galloway","Trimethoprim",21.0362394059338,8
2019-09-01,"Dumfries and Galloway","Trimethoprim",18.4097550959882,9
2019-10-01,"Dumfries and Galloway","Trimethoprim",18.974254850742,10
2019-11-01,"Dumfries and Galloway","Trimethoprim",18.4833974015308,11
2019-12-01,"Dumfries and Galloway","Trimethoprim",17.7163128657306,12
2020-01-01,"Dumfries and Galloway","Trimethoprim",18.8492819418938,1
2020-02-01,"Dumfries and Galloway","Trimethoprim",16.4168957532481,2
2020-03-01,"Dumfries and Galloway","Trimethoprim",17.0172584895114,3
2020-04-01,"Dumfries and Galloway","Trimethoprim",16.959083805765,4
2020-05-01,"Dumfries and Galloway","Trimethoprim",17.3932722689267,5
2020-06-01,"Dumfries and Galloway","Trimethoprim",17.7810578667001,6
2020-07-01,"Dumfries and Galloway","Trimethoprim",16.9996007619743,7
2020-08-01,"Dumfries and Galloway","Trimethoprim",17.3824586218303,8
2020-09-01,"Dumfries and Galloway","Trimethoprim",18.5285683324398,9
2020-10-01,"Dumfries and Galloway","Trimethoprim",17.3742457253014,10
2020-11-01,"Dumfries and Galloway","Trimethoprim",16.5911460412698,11
2020-12-01,"Dumfries and Galloway","Trimethoprim",20.5048650005133,12
2021-01-01,"Dumfries and Galloway","Trimethoprim",16.614689677986,1
2021-02-01,"Dumfries and Galloway","Trimethoprim",14.7715788152897,2
2021-03-01,"Dumfries and Galloway","Trimethoprim",17.2902004174889,3
2021-04-01,"Dumfries and Galloway","Trimethoprim",15.947391835012,4
2021-05-01,"Dumfries and Galloway","Trimethoprim",16.4493366945373,5
2021-06-01,"Dumfries and Galloway","Trimethoprim",16.4315420853913,6
2021-07-01,"Dumfries and Galloway","Trimethoprim",16.573214550515,7
2021-08-01,"Dumfries and Galloway","Trimethoprim",17.7341074748765,8
2021-09-01,"Dumfries and Galloway","Trimethoprim",19.105387431987,9
2021-10-01,"Dumfries and Galloway","Trimethoprim",16.9281485621728,10
2021-11-01,"Dumfries and Galloway","Trimethoprim",17.0358743883103,11
2021-12-01,"Dumfries and Galloway","Trimethoprim",17.3055311576762,12
2022-01-01,"Dumfries and Galloway","Trimethoprim",16.5744464849944,1
2022-02-01,"Dumfries and Galloway","Trimethoprim",15.7862821814366,2
2022-03-01,"Dumfries and Galloway","Trimethoprim",16.0432089611827,3
2022-04-01,"Dumfries and Galloway","Trimethoprim",15.9716198797723,4
2022-05-01,"Dumfries and Galloway","Trimethoprim",16.5659598252478,5
2022-06-01,"Dumfries and Galloway","Trimethoprim",16.2136265641576,6
2022-07-01,"Dumfries and Galloway","Trimethoprim",16.0803038771716,7
2022-08-01,"Dumfries and Galloway","Trimethoprim",17.4154470895548,8
2022-09-01,"Dumfries and Galloway","Trimethoprim",19.4745571309615,9
2022-10-01,"Dumfries and Galloway","Trimethoprim",17.855932106722,10
2022-11-01,"Dumfries and Galloway","Trimethoprim",19.8717875597431,11
2022-12-01,"Dumfries and Galloway","Trimethoprim",17.5541081592846,12
2023-01-01,"Dumfries and Galloway","Trimethoprim",17.5374086030091,1
2023-02-01,"Dumfries and Galloway","Trimethoprim",16.6030547412367,2
2023-03-01,"Dumfries and Galloway","Trimethoprim",16.9007722404097,3
2023-04-01,"Dumfries and Galloway","Trimethoprim",15.6121687750237,4
2023-05-01,"Dumfries and Galloway","Trimethoprim",17.1438739776655,5
2023-06-01,"Dumfries and Galloway","Trimethoprim",16.4802719381295,6
2023-07-01,"Dumfries and Galloway","Trimethoprim",16.7178299702283,7
2023-08-01,"Dumfries and Galloway","Trimethoprim",17.8533313561545,8
2023-09-01,"Dumfries and Galloway","Trimethoprim",16.8445138991867,9
2023-10-01,"Dumfries and Galloway","Trimethoprim",18.4972908848255,10
2023-11-01,"Dumfries and Galloway","Trimethoprim",17.4147626815107,11
2023-12-01,"Dumfries and Galloway","Trimethoprim",17.444192227406,12
2024-01-01,"Dumfries and Galloway","Trimethoprim",15.300899996578,1
2024-02-01,"Dumfries and Galloway","Trimethoprim",17.1414101087068,2
2024-03-01,"Dumfries and Galloway","Trimethoprim",17.279797415219,3
2024-04-01,"Dumfries and Galloway","Trimethoprim",16.3756943889947,4
2024-05-01,"Dumfries and Galloway","Trimethoprim",17.4066866665906,5
2024-06-01,"Dumfries and Galloway","Trimethoprim",14.6095109904525,6
2024-07-01,"Dumfries and Galloway","Trimethoprim",16.8182326302942,7
2024-08-01,"Dumfries and Galloway","Trimethoprim",17.5133174398576,8
2024-09-01,"Dumfries and Galloway","Trimethoprim",16.280698552477,9
2024-10-01,"Dumfries and Galloway","Trimethoprim",17.6548530233725,10
2024-11-01,"Dumfries and Galloway","Trimethoprim",16.3205995414466,11
2024-12-01,"Dumfries and Galloway","Trimethoprim",17.9703651316915,12
2019-01-01,"Fife","Trimethoprim",16.3374582209518,1
2019-02-01,"Fife","Trimethoprim",14.3356660901979,2
2019-03-01,"Fife","Trimethoprim",15.2230933968942,3
2019-04-01,"Fife","Trimethoprim",15.1883081389618,4
2019-05-01,"Fife","Trimethoprim",16.2743931397235,5
2019-06-01,"Fife","Trimethoprim",14.6886800060932,6
2019-07-01,"Fife","Trimethoprim",15.7643348058674,7
2019-08-01,"Fife","Trimethoprim",15.9502504502729,8
2019-09-01,"Fife","Trimethoprim",16.055735266445,9
2019-10-01,"Fife","Trimethoprim",16.1056819505551,10
2019-11-01,"Fife","Trimethoprim",14.9198648733412,11
2019-12-01,"Fife","Trimethoprim",15.732345271911,12
2020-01-01,"Fife","Trimethoprim",16.0757892095807,1
2020-02-01,"Fife","Trimethoprim",14.5146461885859,2
2020-03-01,"Fife","Trimethoprim",15.1497056425237,3
2020-04-01,"Fife","Trimethoprim",13.5878636905349,4
2020-05-01,"Fife","Trimethoprim",14.0314160521152,5
2020-06-01,"Fife","Trimethoprim",14.9902418480452,6
2020-07-01,"Fife","Trimethoprim",15.8107868350075,7
2020-08-01,"Fife","Trimethoprim",14.566689665678,8
2020-09-01,"Fife","Trimethoprim",15.0979309850447,9
2020-10-01,"Fife","Trimethoprim",14.4079248021936,10
2020-11-01,"Fife","Trimethoprim",14.7803474941532,11
2020-12-01,"Fife","Trimethoprim",16.3446088226597,12
2021-01-01,"Fife","Trimethoprim",13.7555533651735,1
2021-02-01,"Fife","Trimethoprim",13.4318407871038,2
2021-03-01,"Fife","Trimethoprim",14.3615803008988,3
2021-04-01,"Fife","Trimethoprim",13.7695319850536,4
2021-05-01,"Fife","Trimethoprim",13.2956030071954,5
2021-06-01,"Fife","Trimethoprim",12.3918314680239,6
2021-07-01,"Fife","Trimethoprim",14.1069543633904,7
2021-08-01,"Fife","Trimethoprim",15.3305137142806,8
2021-09-01,"Fife","Trimethoprim",16.4139642828341,9
2021-10-01,"Fife","Trimethoprim",14.6997553741521,10
2021-11-01,"Fife","Trimethoprim",15.9211641681377,11
2021-12-01,"Fife","Trimethoprim",15.8122384609181,12
2022-01-01,"Fife","Trimethoprim",14.7672290970349,1
2022-02-01,"Fife","Trimethoprim",13.2751189526788,2
2022-03-01,"Fife","Trimethoprim",15.4448158137618,3
2022-04-01,"Fife","Trimethoprim",14.1380299106623,4
2022-05-01,"Fife","Trimethoprim",15.4847624082653,5
2022-06-01,"Fife","Trimethoprim",14.2345253989731,6
2022-07-01,"Fife","Trimethoprim",13.9537271839353,7
2022-08-01,"Fife","Trimethoprim",15.9393363739818,8
2022-09-01,"Fife","Trimethoprim",15.3751377700517,9
2022-10-01,"Fife","Trimethoprim",14.7200243729783,10
2022-11-01,"Fife","Trimethoprim",15.9217555712865,11
2022-12-01,"Fife","Trimethoprim",15.9058952141148,12
2023-01-01,"Fife","Trimethoprim",15.0905653276463,1
2023-02-01,"Fife","Trimethoprim",13.8806620131005,2
2023-03-01,"Fife","Trimethoprim",16.2426186614575,3
2023-04-01,"Fife","Trimethoprim",14.2904506312781,4
2023-05-01,"Fife","Trimethoprim",15.3175566089302,5
2023-06-01,"Fife","Trimethoprim",14.3515533293309,6
2023-07-01,"Fife","Trimethoprim",14.3696717712524,7
2023-08-01,"Fife","Trimethoprim",15.9722936585453,8
2023-09-01,"Fife","Trimethoprim",14.1116291364618,9
2023-10-01,"Fife","Trimethoprim",15.0812104051112,10
2023-11-01,"Fife","Trimethoprim",15.1425550408158,11
2023-12-01,"Fife","Trimethoprim",13.5756700328856,12
2024-01-01,"Fife","Trimethoprim",15.9156264841083,1
2024-02-01,"Fife","Trimethoprim",14.956343694836,2
2024-03-01,"Fife","Trimethoprim",14.1524655238846,3
2024-04-01,"Fife","Trimethoprim",14.1535676842982,4
2024-05-01,"Fife","Trimethoprim",15.9471321427611,5
2024-06-01,"Fife","Trimethoprim",13.7139938529915,6
2024-07-01,"Fife","Trimethoprim",15.3666699522397,7
2024-08-01,"Fife","Trimethoprim",15.4254608016201,8
2024-09-01,"Fife","Trimethoprim",14.8363426195575,9
2024-10-01,"Fife","Trimethoprim",16.0398211453508,10
2024-11-01,"Fife","Trimethoprim",15.9617236713591,11
2024-12-01,"Fife","Trimethoprim",16.5093683635158,12
2019-01-01,"Forth Valley","Trimethoprim",14.795737181071,1
2019-02-01,"Forth Valley","Trimethoprim",12.6301329248406,2
2019-03-01,"Forth Valley","Trimethoprim",14.0790301592792,3
2019-04-01,"Forth Valley","Trimethoprim",12.8295696002372,4
2019-05-01,"Forth Valley","Trimethoprim",13.7362257251569,5
2019-06-01,"Forth Valley","Trimethoprim",13.3628502248357,6
2019-07-01,"Forth Valley","Trimethoprim",14.6572449803166,7
2019-08-01,"Forth Valley","Trimethoprim",14.5989359424157,8
2019-09-01,"Forth Valley","Trimethoprim",13.7569797894945,9
2019-10-01,"Forth Valley","Trimethoprim",15.1765577901863,10
2019-11-01,"Forth Valley","Trimethoprim",13.6366721022549,11
2019-12-01,"Forth Valley","Trimethoprim",14.0623610218906,12
2020-01-01,"Forth Valley","Trimethoprim",14.2502017756255,1
2020-02-01,"Forth Valley","Trimethoprim",12.9940208528932,2
2020-03-01,"Forth Valley","Trimethoprim",13.4492266640312,3
2020-04-01,"Forth Valley","Trimethoprim",12.9744527350892,4
2020-05-01,"Forth Valley","Trimethoprim",12.7576221772002,5
2020-06-01,"Forth Valley","Trimethoprim",11.944524056596,6
2020-07-01,"Forth Valley","Trimethoprim",13.2139480489532,7
2020-08-01,"Forth Valley","Trimethoprim",13.2726524023653,8
2020-09-01,"Forth Valley","Trimethoprim",13.7310866235114,9
2020-10-01,"Forth Valley","Trimethoprim",12.5074533445339,10
2020-11-01,"Forth Valley","Trimethoprim",13.6669137388612,11
2020-12-01,"Forth Valley","Trimethoprim",14.7900709920772,12
2021-01-01,"Forth Valley","Trimethoprim",12.9137718041212,1
2021-02-01,"Forth Valley","Trimethoprim",11.2303206997085,2
2021-03-01,"Forth Valley","Trimethoprim",12.7569633180149,3
2021-04-01,"Forth Valley","Trimethoprim",12.1462008532226,4
2021-05-01,"Forth Valley","Trimethoprim",11.0341783202385,5
2021-06-01,"Forth Valley","Trimethoprim",10.8652468251223,6
2021-07-01,"Forth Valley","Trimethoprim",12.1554907677357,7
2021-08-01,"Forth Valley","Trimethoprim",13.0816491245409,8
2021-09-01,"Forth Valley","Trimethoprim",13.1875936815404,9
2021-10-01,"Forth Valley","Trimethoprim",12.2198613101415,10
2021-11-01,"Forth Valley","Trimethoprim",13.0177397835648,11
2021-12-01,"Forth Valley","Trimethoprim",13.8142346526989,12
2022-01-01,"Forth Valley","Trimethoprim",12.0728039399779,1
2022-02-01,"Forth Valley","Trimethoprim",11.674194132859,2
2022-03-01,"Forth Valley","Trimethoprim",12.7064947044193,3
2022-04-01,"Forth Valley","Trimethoprim",10.9031971141968,4
2022-05-01,"Forth Valley","Trimethoprim",12.0270791125167,5
2022-06-01,"Forth Valley","Trimethoprim",11.306418935613,6
2022-07-01,"Forth Valley","Trimethoprim",12.6018019798719,7
2022-08-01,"Forth Valley","Trimethoprim",14.4563588147123,8
2022-09-01,"Forth Valley","Trimethoprim",12.6604404473654,9
2022-10-01,"Forth Valley","Trimethoprim",13.7397176788391,10
2022-11-01,"Forth Valley","Trimethoprim",13.7823458681293,11
2022-12-01,"Forth Valley","Trimethoprim",12.9956680008565,12
2023-01-01,"Forth Valley","Trimethoprim",12.8679810907414,1
2023-02-01,"Forth Valley","Trimethoprim",12.9488231127802,2
2023-03-01,"Forth Valley","Trimethoprim",13.7073676928398,3
2023-04-01,"Forth Valley","Trimethoprim",12.0827527136763,4
2023-05-01,"Forth Valley","Trimethoprim",12.7516924445323,5
2023-06-01,"Forth Valley","Trimethoprim",12.733079672547,6
2023-07-01,"Forth Valley","Trimethoprim",12.755118512296,7
2023-08-01,"Forth Valley","Trimethoprim",13.4053466422889,8
2023-09-01,"Forth Valley","Trimethoprim",13.6227372304854,9
2023-10-01,"Forth Valley","Trimethoprim",13.5222941476833,10
2023-11-01,"Forth Valley","Trimethoprim",12.895554347647,11
2023-12-01,"Forth Valley","Trimethoprim",12.557361927822,12
2024-01-01,"Forth Valley","Trimethoprim",13.0517698604866,1
2024-02-01,"Forth Valley","Trimethoprim",13.1454596366392,2
2024-03-01,"Forth Valley","Trimethoprim",12.1195829421357,3
2024-04-01,"Forth Valley","Trimethoprim",13.3338604206816,4
2024-05-01,"Forth Valley","Trimethoprim",13.1509281678773,5
2024-06-01,"Forth Valley","Trimethoprim",12.7532407636178,6
2024-07-01,"Forth Valley","Trimethoprim",13.5162326431783,7
2024-08-01,"Forth Valley","Trimethoprim",13.2966019337517,8
2024-09-01,"Forth Valley","Trimethoprim",13.3796511340614,9
2024-10-01,"Forth Valley","Trimethoprim",14.0146596168734,10
2024-11-01,"Forth Valley","Trimethoprim",13.2358221739059,11
2024-12-01,"Forth Valley","Trimethoprim",14.1001136532095,12
2019-01-01,"Grampian","Trimethoprim",18.6650123360083,1
2019-02-01,"Grampian","Trimethoprim",17.8886928977183,2
2019-03-01,"Grampian","Trimethoprim",17.8395318320473,3
2019-04-01,"Grampian","Trimethoprim",18.6365380272107,4
2019-05-01,"Grampian","Trimethoprim",18.4961219478028,5
2019-06-01,"Grampian","Trimethoprim",18.1595418952569,6
2019-07-01,"Grampian","Trimethoprim",18.2812609887675,7
2019-08-01,"Grampian","Trimethoprim",18.7523221141888,8
2019-09-01,"Grampian","Trimethoprim",18.1232800345351,9
2019-10-01,"Grampian","Trimethoprim",20.155385103591,10
2019-11-01,"Grampian","Trimethoprim",18.17240679381,11
2019-12-01,"Grampian","Trimethoprim",18.9268730577577,12
2020-01-01,"Grampian","Trimethoprim",18.6056622706832,1
2020-02-01,"Grampian","Trimethoprim",16.5343792972335,2
2020-03-01,"Grampian","Trimethoprim",17.0617372187233,3
2020-04-01,"Grampian","Trimethoprim",17.6615159424682,4
2020-05-01,"Grampian","Trimethoprim",16.4390075159596,5
2020-06-01,"Grampian","Trimethoprim",17.2270254353339,6
2020-07-01,"Grampian","Trimethoprim",18.2952579983933,7
2020-08-01,"Grampian","Trimethoprim",18.1242749200232,8
2020-09-01,"Grampian","Trimethoprim",18.3662379320104,9
2020-10-01,"Grampian","Trimethoprim",17.421748539834,10
2020-11-01,"Grampian","Trimethoprim",18.0212871188059,11
2020-12-01,"Grampian","Trimethoprim",19.8222356906592,12
2021-01-01,"Grampian","Trimethoprim",16.5170202607858,1
2021-02-01,"Grampian","Trimethoprim",15.6491713575899,2
2021-03-01,"Grampian","Trimethoprim",17.2510056062369,3
2021-04-01,"Grampian","Trimethoprim",15.8322989001941,4
2021-05-01,"Grampian","Trimethoprim",15.8448207347858,5
2021-06-01,"Grampian","Trimethoprim",16.358456097819,6
2021-07-01,"Grampian","Trimethoprim",16.5691659829211,7
2021-08-01,"Grampian","Trimethoprim",17.5683054641512,8
2021-09-01,"Grampian","Trimethoprim",18.4291215561381,9
2021-10-01,"Grampian","Trimethoprim",16.8979584835429,10
2021-11-01,"Grampian","Trimethoprim",17.7669051914154,11
2021-12-01,"Grampian","Trimethoprim",19.1539127874233,12
2022-01-01,"Grampian","Trimethoprim",16.8032385237958,1
2022-02-01,"Grampian","Trimethoprim",16.0448613306879,2
2022-03-01,"Grampian","Trimethoprim",18.0609453127457,3
2022-04-01,"Grampian","Trimethoprim",16.1892569520482,4
2022-05-01,"Grampian","Trimethoprim",17.2901835106307,5
2022-06-01,"Grampian","Trimethoprim",15.9414618527169,6
2022-07-01,"Grampian","Trimethoprim",16.345385360889,7
2022-08-01,"Grampian","Trimethoprim",19.0427943703204,8
2022-09-01,"Grampian","Trimethoprim",17.4199646072346,9
2022-10-01,"Grampian","Trimethoprim",17.4945124060505,10
2022-11-01,"Grampian","Trimethoprim",18.4763271572291,11
2022-12-01,"Grampian","Trimethoprim",17.4988693183605,12
2023-01-01,"Grampian","Trimethoprim",17.4498797846702,1
2023-02-01,"Grampian","Trimethoprim",16.6662530840021,2
2023-03-01,"Grampian","Trimethoprim",18.4066508666653,3
2023-04-01,"Grampian","Trimethoprim",16.5256311662173,4
